date,time,current_temperature,thermostat_status,label,type
2-Apr-19, 04:01:15 ,27.77839338,1,0,normal
2-Apr-19, 04:01:15 ,26.65646883,1,0,normal
2-Apr-19, 04:01:15 ,30.3572374,1,0,normal
2-Apr-19, 04:01:15 ,26.2488372,1,0,normal
2-Apr-19, 04:01:15 ,30.34476073,1,0,normal
2-Apr-19, 04:01:15 ,32.61643289,1,0,normal
2-Apr-19, 04:01:15 ,27.05720261,1,0,normal
2-Apr-19, 04:01:15 ,26.00651952,1,0,normal
2-Apr-19, 04:01:15 ,29.93725965,1,0,normal
2-Apr-19, 04:01:15 ,25,0,0,normal
2-Apr-19, 04:01:15 ,29.26600057,0,0,normal
2-Apr-19, 04:01:15 ,25,0,0,normal
2-Apr-19, 04:01:15 ,26.15608877,1,0,normal
2-Apr-19, 04:01:15 ,30.79136677,1,0,normal
2-Apr-19, 04:01:15 ,29.52651113,1,0,normal
2-Apr-19, 04:01:15 ,26.38118451,1,0,normal
2-Apr-19, 04:01:15 ,25.92791572,1,0,normal
2-Apr-19, 04:01:15 ,30.22777833,1,0,normal
2-Apr-19, 04:01:15 ,26.17130407,1,0,normal
2-Apr-19, 04:01:15 ,31.88964164,1,0,normal
2-Apr-19, 04:01:16 ,30.8355594,1,0,normal
2-Apr-19, 04:01:16 ,27.18125042,1,0,normal
2-Apr-19, 04:01:16 ,29.30817301,1,0,normal
2-Apr-19, 04:01:16 ,32.1390853,1,0,normal
2-Apr-19, 04:01:16 ,27.12957177,1,0,normal
2-Apr-19, 04:01:16 ,31.8554765,1,0,normal
2-Apr-19, 04:01:16 ,27.87528291,1,0,normal
2-Apr-19, 04:01:16 ,27.05278241,1,0,normal
2-Apr-19, 04:01:16 ,31.15043261,1,0,normal
2-Apr-19, 04:01:16 ,25.86008185,1,0,normal
2-Apr-19, 04:01:16 ,27.2337062,1,0,normal
2-Apr-19, 04:01:16 ,27.4827125,1,0,normal
2-Apr-19, 04:01:16 ,27.51997016,1,0,normal
2-Apr-19, 04:01:16 ,28.39659482,1,0,normal
2-Apr-19, 04:01:16 ,30.43038974,1,0,normal
2-Apr-19, 04:01:16 ,27.80207598,1,0,normal
2-Apr-19, 04:01:16 ,26.31728632,1,0,normal
2-Apr-19, 04:01:16 ,29.93279816,1,0,normal
2-Apr-19, 04:01:16 ,28.15963734,1,0,normal
2-Apr-19, 04:01:16 ,30.06169469,1,0,normal
2-Apr-19, 04:01:16 ,25,0,0,normal
2-Apr-19, 04:01:16 ,27.71977722,1,0,normal
2-Apr-19, 04:01:16 ,33.50780361,1,0,normal
2-Apr-19, 04:01:16 ,27.75254743,1,0,normal
2-Apr-19, 04:01:16 ,26.0798213,1,0,normal
2-Apr-19, 04:01:16 ,29.41390155,1,0,normal
2-Apr-19, 04:01:16 ,25.78209751,1,0,normal
2-Apr-19, 04:01:16 ,29.40496993,1,0,normal
2-Apr-19, 04:01:16 ,30.5567041,1,0,normal
2-Apr-19, 04:01:16 ,27.00893123,1,0,normal
2-Apr-19, 04:01:16 ,33.14142872,1,0,normal
2-Apr-19, 04:01:16 ,26.06056896,1,0,normal
2-Apr-19, 04:01:16 ,26.15593792,1,0,normal
2-Apr-19, 04:01:17 ,32.00669093,1,0,normal
2-Apr-19, 04:01:17 ,26.60758722,1,0,normal
2-Apr-19, 04:01:17 ,27.46569519,1,0,normal
2-Apr-19, 04:01:17 ,30.93698778,1,0,normal
2-Apr-19, 04:01:17 ,27.78205077,1,0,normal
2-Apr-19, 04:01:17 ,29.499131,1,0,normal
2-Apr-19, 04:01:17 ,30.62742785,1,0,normal
2-Apr-19, 04:01:17 ,33.56131932,1,0,normal
2-Apr-19, 04:01:17 ,26.34384935,1,0,normal
2-Apr-19, 04:01:17 ,28.49925924,1,0,normal
2-Apr-19, 04:01:17 ,30.34151617,1,0,normal
2-Apr-19, 04:01:17 ,26.26227948,1,0,normal
2-Apr-19, 04:01:17 ,29.95374992,1,0,normal
2-Apr-19, 04:01:17 ,25,0,0,normal
2-Apr-19, 04:01:17 ,25.73711626,0,0,normal
2-Apr-19, 04:01:17 ,25,0,0,normal
2-Apr-19, 04:01:17 ,26.14289585,1,0,normal
2-Apr-19, 04:01:17 ,32.63249202,1,0,normal
2-Apr-19, 04:01:17 ,30.4677342,1,0,normal
2-Apr-19, 04:01:17 ,27.0163244,1,0,normal
2-Apr-19, 04:01:17 ,25.97099423,1,0,normal
2-Apr-19, 04:01:17 ,30.0018936,1,0,normal
2-Apr-19, 04:01:17 ,29.43043795,1,0,normal
2-Apr-19, 04:01:17 ,26.44664348,1,0,normal
2-Apr-19, 04:01:18 ,27.89556661,1,0,normal
2-Apr-19, 04:01:18 ,28.00954859,1,0,normal
2-Apr-19, 04:01:18 ,28.35681341,1,0,normal
2-Apr-19, 04:01:18 ,31.91187329,1,0,normal
2-Apr-19, 04:01:18 ,27.06420087,1,0,normal
2-Apr-19, 04:01:18 ,26.42835553,1,0,normal
2-Apr-19, 04:01:18 ,27.36923431,1,0,normal
2-Apr-19, 04:01:18 ,29.2419525,1,0,normal
2-Apr-19, 04:01:18 ,32.34371233,0,0,normal
2-Apr-19, 04:01:18 ,29.8757974,1,0,normal
2-Apr-19, 04:01:18 ,26.22644711,1,0,normal
2-Apr-19, 04:01:18 ,29.46678483,1,0,normal
2-Apr-19, 04:01:18 ,26.23354908,1,0,normal
2-Apr-19, 04:01:18 ,26.19443615,1,0,normal
2-Apr-19, 04:01:18 ,27.46379797,1,0,normal
2-Apr-19, 04:01:18 ,26.27180966,1,0,normal
2-Apr-19, 04:01:18 ,28.47604874,1,0,normal
2-Apr-19, 04:01:18 ,30.28887757,1,0,normal
2-Apr-19, 04:01:18 ,27.88572777,1,0,normal
2-Apr-19, 04:01:18 ,28.19040386,1,0,normal
2-Apr-19, 04:01:18 ,28.27609736,1,0,normal
2-Apr-19, 04:01:18 ,27.29525014,1,0,normal
2-Apr-19, 04:01:18 ,28.73627971,1,0,normal
2-Apr-19, 04:01:18 ,33.41387661,1,0,normal
2-Apr-19, 04:01:18 ,30.13368938,1,0,normal
2-Apr-19, 04:01:18 ,28.22678439,1,0,normal
2-Apr-19, 04:01:18 ,29.25227037,1,0,normal
2-Apr-19, 04:01:18 ,26.89658419,1,0,normal
2-Apr-19, 04:01:18 ,27.77252569,1,0,normal
2-Apr-19, 04:01:18 ,27.11483207,1,0,normal
2-Apr-19, 04:01:18 ,32.9238763,1,0,normal
2-Apr-19, 04:01:18 ,28.222414,1,0,normal
2-Apr-19, 04:01:19 ,26.00025641,1,0,normal
2-Apr-19, 04:01:19 ,25,0,0,normal
2-Apr-19, 04:01:19 ,30.95389146,1,0,normal
2-Apr-19, 04:01:19 ,32.27757546,1,0,normal
2-Apr-19, 04:01:19 ,27.39227461,1,0,normal
2-Apr-19, 04:01:19 ,29.34456231,1,0,normal
2-Apr-19, 04:01:19 ,30.71787169,1,0,normal
2-Apr-19, 04:01:19 ,31.69217449,1,0,normal
2-Apr-19, 04:01:19 ,34.36965711,0,0,normal
2-Apr-19, 04:01:19 ,29.99242872,1,0,normal
2-Apr-19, 04:01:19 ,28.98947015,1,0,normal
2-Apr-19, 04:01:19 ,31.66073448,1,0,normal
2-Apr-19, 04:01:19 ,29.99381517,1,0,normal
2-Apr-19, 04:01:19 ,27.0860101,1,0,normal
2-Apr-19, 04:01:19 ,31.03058068,1,0,normal
2-Apr-19, 04:01:19 ,32.97095186,0,0,normal
2-Apr-19, 04:01:19 ,25,0,0,normal
2-Apr-19, 04:01:19 ,28.8987147,1,0,normal
2-Apr-19, 04:01:19 ,26.26287939,1,0,normal
2-Apr-19, 04:01:19 ,27.61248489,1,0,normal
2-Apr-19, 04:01:19 ,33.12015547,1,0,normal
2-Apr-19, 04:01:19 ,28.50230504,1,0,normal
2-Apr-19, 04:01:19 ,29.8468248,1,0,normal
2-Apr-19, 04:01:19 ,33.3057231,1,0,normal
2-Apr-19, 04:01:19 ,31.02413308,1,0,normal
2-Apr-19, 04:01:19 ,26.67913136,1,0,normal
2-Apr-19, 04:01:19 ,28.57104105,1,0,normal
2-Apr-19, 04:01:19 ,29.1272511,1,0,normal
2-Apr-19, 04:01:19 ,30.66405881,1,0,normal
2-Apr-19, 04:01:19 ,30.08552343,1,0,normal
2-Apr-19, 04:01:19 ,28.58808327,1,0,normal
2-Apr-19, 04:01:20 ,26.30543657,1,0,normal
2-Apr-19, 04:01:20 ,26.34771404,1,0,normal
2-Apr-19, 04:01:20 ,28.31282609,1,0,normal
2-Apr-19, 04:01:20 ,30.05493801,1,0,normal
2-Apr-19, 04:01:20 ,26.32810363,1,0,normal
2-Apr-19, 04:01:20 ,28.45973753,1,0,normal
2-Apr-19, 04:01:20 ,28.4239396,1,0,normal
2-Apr-19, 04:01:20 ,26.3465055,1,0,normal
2-Apr-19, 04:01:20 ,30.741966,1,0,normal
2-Apr-19, 04:01:20 ,29.79922154,0,0,normal
2-Apr-19, 04:01:20 ,29.02112716,1,0,normal
2-Apr-19, 04:01:20 ,30.49473056,1,0,normal
2-Apr-19, 04:01:20 ,27.79323847,1,0,normal
2-Apr-19, 04:01:20 ,25.9929905,1,0,normal
2-Apr-19, 04:01:20 ,28.60962033,1,0,normal
2-Apr-19, 04:01:20 ,31.17671984,1,0,normal
2-Apr-19, 04:01:20 ,26.91041162,1,0,normal
2-Apr-19, 04:01:20 ,28.36305208,1,0,normal
2-Apr-19, 04:01:20 ,31.45182077,1,0,normal
2-Apr-19, 04:01:20 ,28.3772866,1,0,normal
2-Apr-19, 04:01:20 ,28.54245469,1,0,normal
2-Apr-19, 04:01:20 ,32.62676734,1,0,normal
2-Apr-19, 04:01:20 ,28.52456911,1,0,normal
2-Apr-19, 04:01:20 ,29.86291504,1,0,normal
2-Apr-19, 04:01:20 ,30.75997024,1,0,normal
2-Apr-19, 04:01:20 ,26.31440247,1,0,normal
2-Apr-19, 04:01:20 ,28.01236292,1,0,normal
2-Apr-19, 04:01:20 ,25.8044662,1,0,normal
2-Apr-19, 04:01:20 ,32.656672,1,0,normal
2-Apr-19, 04:01:20 ,30.53615774,1,0,normal
2-Apr-19, 04:01:20 ,29.47523701,1,0,normal
2-Apr-19, 04:01:20 ,32.32337598,1,0,normal
2-Apr-19, 04:01:20 ,32.96111324,1,0,normal
2-Apr-19, 04:01:20 ,27.755593,1,0,normal
2-Apr-19, 04:01:20 ,30.62286268,1,0,normal
2-Apr-19, 04:01:20 ,28.37486073,1,0,normal
2-Apr-19, 04:01:20 ,26.32223913,1,0,normal
2-Apr-19, 04:01:20 ,28.00121943,1,0,normal
2-Apr-19, 04:01:21 ,30.22372639,1,0,normal
2-Apr-19, 04:01:21 ,26.69034464,1,0,normal
2-Apr-19, 04:01:21 ,34.76540724,1,0,normal
2-Apr-19, 04:01:21 ,25.50437212,0,0,normal
2-Apr-19, 04:01:21 ,25,0,0,normal
2-Apr-19, 04:01:21 ,25.94258732,1,0,normal
2-Apr-19, 04:01:21 ,26.1790656,1,0,normal
2-Apr-19, 04:01:21 ,26.52420546,1,0,normal
2-Apr-19, 04:01:21 ,33.3483002,1,0,normal
2-Apr-19, 04:01:21 ,27.8942413,1,0,normal
2-Apr-19, 04:01:21 ,28.12946114,1,0,normal
2-Apr-19, 04:01:21 ,28.1621721,1,0,normal
2-Apr-19, 04:01:21 ,27.02419546,1,0,normal
2-Apr-19, 04:01:21 ,26.11107055,1,0,normal
2-Apr-19, 04:01:21 ,28.68252997,1,0,normal
2-Apr-19, 04:01:21 ,27.58497475,1,0,normal
2-Apr-19, 04:01:21 ,26.20798329,1,0,normal
2-Apr-19, 04:01:21 ,27.00837037,1,0,normal
2-Apr-19, 04:01:21 ,33.0722647,1,0,normal
2-Apr-19, 04:01:21 ,26.66490376,1,0,normal
2-Apr-19, 04:01:21 ,33.66613846,1,0,normal
2-Apr-19, 04:01:21 ,25.95216851,1,0,normal
2-Apr-19, 04:01:21 ,30.39641527,1,0,normal
2-Apr-19, 04:01:21 ,29.00763597,1,0,normal
2-Apr-19, 04:01:21 ,25,0,0,normal
2-Apr-19, 04:01:21 ,25,0,0,normal
2-Apr-19, 04:01:21 ,25,0,0,normal
2-Apr-19, 04:01:21 ,30.71682056,1,0,normal
2-Apr-19, 04:01:21 ,26.36497335,1,0,normal
2-Apr-19, 04:01:21 ,29.40849456,1,0,normal
2-Apr-19, 04:01:21 ,26.67978383,0,0,normal
2-Apr-19, 04:01:21 ,32.14723194,1,0,normal
2-Apr-19, 04:01:21 ,28.20968854,1,0,normal
2-Apr-19, 04:01:21 ,25,0,0,normal
2-Apr-19, 04:01:21 ,29.5504428,1,0,normal
2-Apr-19, 04:01:21 ,25,0,0,normal
2-Apr-19, 04:01:21 ,25,0,0,normal
2-Apr-19, 04:01:22 ,25,0,0,normal
2-Apr-19, 04:01:22 ,27.88599553,1,0,normal
2-Apr-19, 04:01:22 ,27.1711108,1,0,normal
2-Apr-19, 04:01:22 ,27.03531762,1,0,normal
2-Apr-19, 04:01:22 ,30.85139349,1,0,normal
2-Apr-19, 04:01:22 ,28.02611502,1,0,normal
2-Apr-19, 04:01:22 ,28.87548438,1,0,normal
2-Apr-19, 04:01:22 ,31.05508423,1,0,normal
2-Apr-19, 04:01:22 ,26.07091257,1,0,normal
2-Apr-19, 04:01:22 ,32.79305406,1,0,normal
2-Apr-19, 04:01:22 ,27.6584799,1,0,normal
2-Apr-19, 04:01:22 ,31.07023905,1,0,normal
2-Apr-19, 04:01:22 ,29.08578185,1,0,normal
2-Apr-19, 04:01:22 ,25,0,0,normal
2-Apr-19, 04:01:22 ,32.10433688,1,0,normal
2-Apr-19, 04:01:22 ,30.43451797,1,0,normal
2-Apr-19, 04:01:22 ,34.54580525,1,0,normal
2-Apr-19, 04:01:22 ,31.7413779,1,0,normal
2-Apr-19, 04:01:22 ,28.38907803,1,0,normal
2-Apr-19, 04:01:22 ,26.21577864,1,0,normal
2-Apr-19, 04:01:22 ,30.77644968,1,0,normal
2-Apr-19, 04:01:22 ,28.13756402,1,0,normal
2-Apr-19, 04:01:22 ,29.17398995,1,0,normal
2-Apr-19, 04:01:22 ,32.25039783,0,0,normal
2-Apr-19, 04:01:22 ,25,0,0,normal
2-Apr-19, 04:01:22 ,29.57859625,1,0,normal
2-Apr-19, 04:01:22 ,29.97723068,0,0,normal
2-Apr-19, 04:01:22 ,26.91870882,1,0,normal
2-Apr-19, 04:01:22 ,26.01525356,1,0,normal
2-Apr-19, 04:01:22 ,32.71685122,1,0,normal
2-Apr-19, 04:01:22 ,28.10402579,1,0,normal
2-Apr-19, 04:01:22 ,26.299258,1,0,normal
2-Apr-19, 04:01:22 ,29.21224528,0,0,normal
2-Apr-19, 04:01:22 ,26.65030044,1,0,normal
2-Apr-19, 04:01:23 ,27.94624708,1,0,normal
2-Apr-19, 04:01:23 ,29.65952519,1,0,normal
2-Apr-19, 04:01:23 ,29.61104189,1,0,normal
2-Apr-19, 04:01:23 ,25,0,0,normal
2-Apr-19, 04:01:23 ,33.7697317,1,0,normal
2-Apr-19, 04:01:23 ,29.59443689,1,0,normal
2-Apr-19, 04:01:23 ,28.5356418,0,0,normal
2-Apr-19, 04:01:23 ,26.07131933,1,0,normal
2-Apr-19, 04:01:23 ,31.72950422,1,0,normal
2-Apr-19, 04:01:23 ,29.47311762,1,0,normal
2-Apr-19, 04:01:23 ,33.24570388,1,0,normal
2-Apr-19, 04:01:23 ,27.52919794,1,0,normal
2-Apr-19, 04:01:23 ,27.15506553,1,0,normal
2-Apr-19, 04:01:23 ,28.27264168,1,0,normal
2-Apr-19, 04:01:23 ,26.39716066,1,0,normal
2-Apr-19, 04:01:23 ,26.79584912,1,0,normal
2-Apr-19, 04:01:23 ,25.85483662,1,0,normal
2-Apr-19, 04:01:23 ,28.40530591,0,0,normal
2-Apr-19, 04:01:23 ,29.8857475,1,0,normal
2-Apr-19, 04:01:23 ,29.18877335,1,0,normal
2-Apr-19, 04:01:23 ,26.37591678,1,0,normal
2-Apr-19, 04:01:23 ,32.22299066,1,0,normal
2-Apr-19, 04:01:23 ,25,0,0,normal
2-Apr-19, 04:01:23 ,26.33644689,1,0,normal
2-Apr-19, 04:01:24 ,25,0,0,normal
2-Apr-19, 04:01:24 ,28.07232025,1,0,normal
2-Apr-19, 04:01:24 ,26.82028546,1,0,normal
2-Apr-19, 04:01:24 ,31.66441424,1,0,normal
2-Apr-19, 04:01:24 ,25.80748057,1,0,normal
2-Apr-19, 04:01:24 ,29.29498434,1,0,normal
2-Apr-19, 04:01:24 ,29.92975627,1,0,normal
2-Apr-19, 04:01:24 ,28.05078928,1,0,normal
2-Apr-19, 04:01:24 ,34.89766615,1,0,normal
2-Apr-19, 04:01:24 ,29.00112473,1,0,normal
2-Apr-19, 04:01:24 ,26.41686107,1,0,normal
2-Apr-19, 04:01:24 ,28.71480753,1,0,normal
2-Apr-19, 04:01:24 ,27.88395361,1,0,normal
2-Apr-19, 04:01:24 ,27.4678367,1,0,normal
2-Apr-19, 04:01:24 ,27.55453606,1,0,normal
2-Apr-19, 04:01:24 ,26.48795305,1,0,normal
2-Apr-19, 04:01:24 ,30.08669679,1,0,normal
2-Apr-19, 04:01:24 ,26.12646958,1,0,normal
2-Apr-19, 04:01:24 ,30.0245173,1,0,normal
2-Apr-19, 04:01:24 ,32.47896229,1,0,normal
2-Apr-19, 04:01:24 ,26.73923126,1,0,normal
2-Apr-19, 04:01:24 ,25.84927264,1,0,normal
2-Apr-19, 04:01:24 ,29.91873911,1,0,normal
2-Apr-19, 04:01:24 ,32.91778545,0,0,normal
2-Apr-19, 04:01:24 ,29.00094284,1,0,normal
2-Apr-19, 04:01:24 ,32.60384085,0,0,normal
2-Apr-19, 04:01:24 ,25,0,0,normal
2-Apr-19, 04:01:24 ,25.94999321,1,0,normal
2-Apr-19, 04:01:24 ,30.73266581,1,0,normal
2-Apr-19, 04:01:24 ,29.08296072,1,0,normal
2-Apr-19, 04:01:24 ,26.08495414,1,0,normal
2-Apr-19, 04:01:24 ,25,0,0,normal
2-Apr-19, 04:01:25 ,30.0036836,1,0,normal
2-Apr-19, 04:01:25 ,26.00821203,1,0,normal
2-Apr-19, 04:01:25 ,31.47454203,1,0,normal
2-Apr-19, 04:01:25 ,30.4237242,1,0,normal
2-Apr-19, 04:01:25 ,27.06951351,1,0,normal
2-Apr-19, 04:01:25 ,29.03878439,1,0,normal
2-Apr-19, 04:01:25 ,31.99473644,1,0,normal
2-Apr-19, 04:01:25 ,26.79677805,1,0,normal
2-Apr-19, 04:01:25 ,31.35549387,1,0,normal
2-Apr-19, 04:01:25 ,27.42440975,1,0,normal
2-Apr-19, 04:01:25 ,26.66897393,1,0,normal
2-Apr-19, 04:01:25 ,30.70938333,1,0,normal
2-Apr-19, 04:01:25 ,25,0,0,normal
2-Apr-19, 04:01:25 ,27.0919685,1,0,normal
2-Apr-19, 04:01:25 ,27.34475009,1,0,normal
2-Apr-19, 04:01:25 ,27.14140564,1,0,normal
2-Apr-19, 04:01:25 ,27.92736306,1,0,normal
2-Apr-19, 04:01:25 ,30.42031893,1,0,normal
2-Apr-19, 04:01:25 ,27.57823411,1,0,normal
2-Apr-19, 04:01:25 ,26.24525045,1,0,normal
2-Apr-19, 04:01:25 ,29.63689876,1,0,normal
2-Apr-19, 04:01:25 ,27.8545661,1,0,normal
2-Apr-19, 04:01:25 ,29.8472391,1,0,normal
2-Apr-19, 04:01:25 ,27.36207177,0,0,normal
2-Apr-19, 04:01:25 ,27.40443869,1,0,normal
2-Apr-19, 04:01:25 ,33.30617582,1,0,normal
2-Apr-19, 04:01:25 ,27.31253423,1,0,normal
2-Apr-19, 04:01:25 ,26.0251528,1,0,normal
2-Apr-19, 04:01:25 ,29.32570139,1,0,normal
2-Apr-19, 04:01:25 ,25,0,0,normal
2-Apr-19, 04:01:25 ,28.93090921,1,0,normal
2-Apr-19, 04:01:25 ,30.39221541,1,0,normal
2-Apr-19, 04:01:25 ,26.59373108,1,0,normal
2-Apr-19, 04:01:25 ,33.00404948,1,0,normal
2-Apr-19, 04:01:25 ,26.00800699,1,0,normal
2-Apr-19, 04:01:25 ,25.887923,1,0,normal
2-Apr-19, 04:01:25 ,31.69286669,1,0,normal
2-Apr-19, 04:01:25 ,26.11173116,1,0,normal
2-Apr-19, 04:01:26 ,27.08201237,1,0,normal
2-Apr-19, 04:01:26 ,30.48275573,1,0,normal
2-Apr-19, 04:01:26 ,27.44008591,1,0,normal
2-Apr-19, 04:01:26 ,29.49201544,1,0,normal
2-Apr-19, 04:01:26 ,30.23447949,1,0,normal
2-Apr-19, 04:01:26 ,33.27638854,1,0,normal
2-Apr-19, 04:01:26 ,25.96462208,1,0,normal
2-Apr-19, 04:01:26 ,28.45814836,1,0,normal
2-Apr-19, 04:01:26 ,30.1955981,1,0,normal
2-Apr-19, 04:01:26 ,26.12155153,1,0,normal
2-Apr-19, 04:01:26 ,29.51425471,1,0,normal
2-Apr-19, 04:01:26 ,34.67919931,0,0,normal
2-Apr-19, 04:01:26 ,25,0,0,normal
2-Apr-19, 04:01:26 ,28.65610813,0,0,normal
2-Apr-19, 04:01:26 ,25,0,0,normal
2-Apr-19, 04:01:26 ,26.01886884,1,0,normal
2-Apr-19, 04:01:26 ,32.24175618,1,0,normal
2-Apr-19, 04:01:26 ,30.2648846,1,0,normal
2-Apr-19, 04:01:26 ,26.54012361,1,0,normal
2-Apr-19, 04:01:26 ,25,0,0,normal
2-Apr-19, 04:01:26 ,29.81943208,1,0,normal
2-Apr-19, 04:01:26 ,29.35740293,1,0,normal
2-Apr-19, 04:01:26 ,26.19983395,1,0,normal
2-Apr-19, 04:01:26 ,27.69829175,1,0,normal
2-Apr-19, 04:01:26 ,27.93186673,1,0,normal
2-Apr-19, 04:01:26 ,27.90617457,1,0,normal
2-Apr-19, 04:01:26 ,31.51835747,1,0,normal
2-Apr-19, 04:01:26 ,27.03512182,1,0,normal
2-Apr-19, 04:01:26 ,26.39384424,1,0,normal
2-Apr-19, 04:01:26 ,26.96084597,1,0,normal
2-Apr-19, 04:01:26 ,28.8650371,1,0,normal
2-Apr-19, 04:01:26 ,32.08359263,1,0,normal
2-Apr-19, 04:01:26 ,29.49137247,1,0,normal
2-Apr-19, 04:01:26 ,25.84406576,1,0,normal
2-Apr-19, 04:01:26 ,29.36364285,1,0,normal
2-Apr-19, 04:01:27 ,26.22852127,1,0,normal
2-Apr-19, 04:01:27 ,25.84908421,1,0,normal
2-Apr-19, 04:01:27 ,27.04924377,1,0,normal
2-Apr-19, 04:01:27 ,25.78552258,1,0,normal
2-Apr-19, 04:01:27 ,28.39065801,1,0,normal
2-Apr-19, 04:01:27 ,29.9805439,1,0,normal
2-Apr-19, 04:01:27 ,27.61716068,1,0,normal
2-Apr-19, 04:01:27 ,28.03210045,1,0,normal
2-Apr-19, 04:01:27 ,28.01582219,1,0,normal
2-Apr-19, 04:01:27 ,26.95777642,1,0,normal
2-Apr-19, 04:01:27 ,28.67020784,1,0,normal
2-Apr-19, 04:01:27 ,33.31458638,1,0,normal
2-Apr-19, 04:01:27 ,29.74997133,1,0,normal
2-Apr-19, 04:01:27 ,28.1942379,1,0,normal
2-Apr-19, 04:01:27 ,28.98268352,1,0,normal
2-Apr-19, 04:01:27 ,26.84193819,1,0,normal
2-Apr-19, 04:01:27 ,27.35103552,1,0,normal
2-Apr-19, 04:01:27 ,26.92896877,1,0,normal
2-Apr-19, 04:01:27 ,32.83030776,1,0,normal
2-Apr-19, 04:01:27 ,27.75838359,1,0,normal
2-Apr-19, 04:01:27 ,25.9862618,1,0,normal
2-Apr-19, 04:01:27 ,31.67197173,0,0,normal
2-Apr-19, 04:01:27 ,30.48294166,1,0,normal
2-Apr-19, 04:01:27 ,31.85347701,1,0,normal
2-Apr-19, 04:01:27 ,27.14160075,1,0,normal
2-Apr-19, 04:01:27 ,29.18349534,1,0,normal
2-Apr-19, 04:01:27 ,30.49855718,1,0,normal
2-Apr-19, 04:01:27 ,31.60659354,1,0,normal
2-Apr-19, 04:01:27 ,33.90846032,1,0,normal
2-Apr-19, 04:01:27 ,29.67096096,1,0,normal
2-Apr-19, 04:01:27 ,28.96293575,1,0,normal
2-Apr-19, 04:01:27 ,31.23243472,1,0,normal
2-Apr-19, 04:01:27 ,29.55710076,1,0,normal
2-Apr-19, 04:01:27 ,26.96070485,1,0,normal
2-Apr-19, 04:01:27 ,30.65392704,1,0,normal
2-Apr-19, 04:01:28 ,32.5128156,1,0,normal
2-Apr-19, 04:01:28 ,27.16379384,0,0,normal
2-Apr-19, 04:01:28 ,25,0,0,normal
2-Apr-19, 04:01:28 ,28.52124561,1,0,normal
2-Apr-19, 04:01:28 ,25.83648998,1,0,normal
2-Apr-19, 04:01:28 ,27.24009386,1,0,normal
2-Apr-19, 04:01:28 ,32.86570894,1,0,normal
2-Apr-19, 04:01:28 ,28.1561528,1,0,normal
2-Apr-19, 04:01:28 ,29.69658698,1,0,normal
2-Apr-19, 04:01:28 ,32.81864146,1,0,normal
2-Apr-19, 04:01:28 ,30.90097668,1,0,normal
2-Apr-19, 04:01:28 ,26.6006641,1,0,normal
2-Apr-19, 04:01:28 ,28.50403582,1,0,normal
2-Apr-19, 04:01:28 ,29.01344758,1,0,normal
2-Apr-19, 04:01:28 ,30.25583198,1,0,normal
2-Apr-19, 04:01:28 ,29.92720403,1,0,normal
2-Apr-19, 04:01:28 ,28.30162787,1,0,normal
2-Apr-19, 04:01:28 ,26.0777277,1,0,normal
2-Apr-19, 04:01:28 ,26.29856236,1,0,normal
2-Apr-19, 04:01:28 ,27.90893676,1,0,normal
2-Apr-19, 04:01:28 ,29.59527976,1,0,normal
2-Apr-19, 04:01:28 ,26.00574506,1,0,normal
2-Apr-19, 04:01:28 ,28.03075262,1,0,normal
2-Apr-19, 04:01:28 ,28.275531,1,0,normal
2-Apr-19, 04:01:28 ,26.05220761,1,0,normal
2-Apr-19, 04:01:28 ,30.58726834,1,0,normal
2-Apr-19, 04:01:28 ,29.34473605,1,0,normal
2-Apr-19, 04:01:28 ,28.63376824,1,0,normal
2-Apr-19, 04:01:28 ,30.19284742,1,0,normal
2-Apr-19, 04:01:28 ,27.41861358,1,0,normal
2-Apr-19, 04:01:28 ,25,0,0,normal
2-Apr-19, 04:01:28 ,28.52723086,1,0,normal
2-Apr-19, 04:01:28 ,31.12986778,1,0,normal
2-Apr-19, 04:01:29 ,26.59483988,1,0,normal
2-Apr-19, 04:01:29 ,28.05079658,1,0,normal
2-Apr-19, 04:01:29 ,30.98552238,1,0,normal
2-Apr-19, 04:01:29 ,28.0603647,1,0,normal
2-Apr-19, 04:01:29 ,28.08208623,1,0,normal
2-Apr-19, 04:01:29 ,32.54162914,1,0,normal
2-Apr-19, 04:01:29 ,28.14591812,1,0,normal
2-Apr-19, 04:01:29 ,29.59561216,1,0,normal
2-Apr-19, 04:01:29 ,30.43014835,1,0,normal
2-Apr-19, 04:01:29 ,25.83873661,1,0,normal
2-Apr-19, 04:01:29 ,27.81487879,1,0,normal
2-Apr-19, 04:01:29 ,25,0,0,normal
2-Apr-19, 04:01:29 ,32.33816195,1,0,normal
2-Apr-19, 04:01:29 ,30.12378762,1,0,normal
2-Apr-19, 04:01:29 ,29.21916267,1,0,normal
2-Apr-19, 04:01:29 ,32.21347137,1,0,normal
2-Apr-19, 04:01:29 ,32.65026831,1,0,normal
2-Apr-19, 04:01:29 ,27.43375243,1,0,normal
2-Apr-19, 04:01:29 ,30.50321454,1,0,normal
2-Apr-19, 04:01:29 ,28.15382825,1,0,normal
2-Apr-19, 04:01:29 ,26.31192132,1,0,normal
2-Apr-19, 04:01:29 ,27.99919177,1,0,normal
2-Apr-19, 04:01:29 ,29.96065643,1,0,normal
2-Apr-19, 04:01:29 ,26.36558457,1,0,normal
